type,flight_id,airline,flight_number,departure_airport,departure_city,arrival_airport,arrival_city,departure_datetime,arrival_datetime,ticket_price,flight_class,total_available_seats,hotel_id,name,street,city,state,zip,country,latitude,longitude,star_rating,price_per_night,wifi,breakfast_included,parking,pet_friendly,near_transit,number_of_rooms,hotel_rating,hotel_image1,hotel_image2,car_id,company,make,model,vehicle_type,year,pickup_address,pickup_city,pickup_country,pickup_lat,pickup_lng,dropoff_address,dropoff_city,dropoff_country,dropoff_lat,dropoff_lng,price_per_day,available,pickup_date,dropoff_date,car_image1,car_image2
hotel,,,,,,,,,,,,,HTL01203,Arnold Group,39205 Page Lock Apt. 381,Port Shannonport,MD,76512,USA,15.821209,171.381275,1,276.07,False,True,True,True,False,167,4.8,https://example.com/h1203_1.jpg,https://example.com/h1203_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01204,Harding Group,18253 Gina Lake,North Elizabeth,NJ,78567,USA,-72.4530745,6.399921,2,138.97,True,False,False,False,False,53,4.3,https://example.com/h1204_1.jpg,https://example.com/h1204_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01205,Allen Ltd,6434 Kane Gardens Apt. 101,Emilyberg,AK,69975,USA,66.361478,-90.99338,3,140.3,False,False,False,True,True,118,2.2,https://example.com/h1205_1.jpg,https://example.com/h1205_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01206,"Lynch, Snyder and Wallace",089 Lauren Turnpike Apt. 025,Penatown,KS,26401,USA,50.0230495,12.915047,3,284.66,True,True,True,True,False,235,3.9,https://example.com/h1206_1.jpg,https://example.com/h1206_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01207,Smith and Sons,4457 Kristin Parks,South Loribury,NC,92005,USA,37.273152,166.210397,5,347.74,False,True,True,True,True,280,4.2,https://example.com/h1207_1.jpg,https://example.com/h1207_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01208,Garrett LLC,12708 Richard Prairie Apt. 264,Leonardland,NV,24694,USA,-55.2352385,-0.849188,3,85.32,True,True,True,True,False,93,3.7,https://example.com/h1208_1.jpg,https://example.com/h1208_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01209,Hughes-Snow,42910 Pearson Plain Apt. 860,Lake Ricardoville,AR,91108,USA,-32.086647,-167.552064,3,237.8,True,True,True,True,False,136,3.7,https://example.com/h1209_1.jpg,https://example.com/h1209_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01210,Wallace-Vang,4083 Higgins Overpass,North Sandra,NY,53408,USA,31.458257,-58.617151,4,391.71,True,True,False,True,False,92,2.6,https://example.com/h1210_1.jpg,https://example.com/h1210_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01211,"Hall, Johnson and Webb",087 Scott Cove,Wesleyport,OR,55878,USA,88.7908395,-174.874702,5,58.55,True,True,True,False,False,126,4.8,https://example.com/h1211_1.jpg,https://example.com/h1211_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01212,Brooks LLC,49111 James Road,Johnland,VA,71746,USA,-61.0755355,55.476888,5,319.87,False,False,False,False,True,109,3.7,https://example.com/h1212_1.jpg,https://example.com/h1212_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01213,"Nelson, Bailey and Crane",0316 James Cape Suite 259,New Matthew,NM,04585,USA,-15.8156905,-99.828069,5,206.17,True,True,True,True,True,258,3.7,https://example.com/h1213_1.jpg,https://example.com/h1213_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01214,"Chavez, Wagner and Knapp",38425 Michelle Bypass Suite 600,Hernandezchester,MO,04662,USA,37.758624,48.09099,5,213.95,True,True,False,False,True,96,3.1,https://example.com/h1214_1.jpg,https://example.com/h1214_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01215,"Rosales, Wright and Stewart",839 Taylor Crossroad,Garyborough,ID,07247,USA,30.058476,-150.076916,5,138.22,False,False,False,False,False,136,4.6,https://example.com/h1215_1.jpg,https://example.com/h1215_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01216,Mcclure-Miller,44865 Phillips Roads Apt. 435,Hunterport,NE,85414,USA,-44.890235,37.584047,1,390.75,True,False,True,True,True,162,3.7,https://example.com/h1216_1.jpg,https://example.com/h1216_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01217,"Murray, Taylor and Nguyen",21147 James Plain,Jomouth,NV,76418,USA,-38.417834,34.962858,2,203.77,False,False,False,False,False,62,2.1,https://example.com/h1217_1.jpg,https://example.com/h1217_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01218,Goodwin PLC,086 Johnson Fords Suite 528,East Marcushaven,UT,71531,USA,11.497467,66.171744,1,192.28,False,True,True,False,False,89,2.6,https://example.com/h1218_1.jpg,https://example.com/h1218_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01219,"Vaughan, West and Jimenez",3456 Gonzalez Shores Apt. 562,East Barbara,MS,78293,USA,20.5573185,168.359873,2,297.37,False,False,True,False,True,225,2.3,https://example.com/h1219_1.jpg,https://example.com/h1219_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01220,"Allen, Hanson and Cunningham",83730 Jeffrey Skyway,Port Markport,MT,02671,USA,-27.242458,49.11418,4,145.65,False,False,False,True,True,37,2.2,https://example.com/h1220_1.jpg,https://example.com/h1220_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01221,"Stark, Gonzalez and Garcia",0335 David Loop,South Russellfort,LA,25921,USA,-88.674617,-86.797772,5,71.85,True,True,False,True,True,243,2.5,https://example.com/h1221_1.jpg,https://example.com/h1221_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01222,Williams-Hull,4402 Heather Avenue Apt. 399,Millerside,TN,09411,USA,35.6511305,159.179768,1,102.08,False,True,True,True,False,100,4.9,https://example.com/h1222_1.jpg,https://example.com/h1222_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01223,Smith-Wallace,9540 Margaret Cape Apt. 410,Kristinaland,ID,57658,USA,15.8235845,-51.799591,4,173.64,False,False,True,True,False,210,2.9,https://example.com/h1223_1.jpg,https://example.com/h1223_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01224,Finley-Jones,80959 Mcdonald Tunnel Apt. 358,West Joshua,FL,58708,USA,89.846114,-101.552371,4,217.16,False,False,False,True,True,242,3.3,https://example.com/h1224_1.jpg,https://example.com/h1224_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01225,Jimenez LLC,9636 Johnson Rapids,Charlesville,VT,97403,USA,-59.9029065,-123.467719,3,227.24,False,True,False,False,True,213,3.7,https://example.com/h1225_1.jpg,https://example.com/h1225_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01226,"Pearson, Greer and Williams",5396 Lee Knolls,East Zacharyberg,DC,76876,USA,59.6269165,-76.390301,1,322.4,False,True,True,False,True,85,4.7,https://example.com/h1226_1.jpg,https://example.com/h1226_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01227,"Lopez, Wells and Burgess",955 Farrell Port,North Jessica,LA,32198,USA,-12.5408835,86.197654,1,66.37,False,True,True,False,False,129,4.9,https://example.com/h1227_1.jpg,https://example.com/h1227_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01228,Cole-Cross,9142 Davis Canyon Suite 110,Shortfort,CT,12774,USA,15.087347,84.450707,2,61.72,False,True,True,False,False,261,4.0,https://example.com/h1228_1.jpg,https://example.com/h1228_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01229,"Hunter, Thornton and Holloway",6183 Gray Lock,Lake Rebeccaport,NV,29801,USA,-2.2555915,-124.307601,1,106.31,True,True,False,False,False,118,2.8,https://example.com/h1229_1.jpg,https://example.com/h1229_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01230,Gordon LLC,30071 Jordan Plains,West Michaelfurt,MO,89188,USA,-41.7612445,-84.870328,4,142.58,True,True,True,False,True,94,4.9,https://example.com/h1230_1.jpg,https://example.com/h1230_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01231,Williams Group,2208 Chavez Tunnel,North Sethland,FL,48938,USA,-71.356315,-3.182255,2,342.42,True,True,False,False,True,252,3.1,https://example.com/h1231_1.jpg,https://example.com/h1231_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01232,Horton LLC,0627 Jesse Manors Suite 460,Port Nicholas,VA,48505,USA,19.785567,-33.517825,1,106.19,False,True,False,True,True,171,4.4,https://example.com/h1232_1.jpg,https://example.com/h1232_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01233,"Brooks, Dillon and Powell",93690 Jenkins Knolls,North Anna,OR,55607,USA,45.4171775,40.867119,2,217.04,False,True,True,False,False,121,4.1,https://example.com/h1233_1.jpg,https://example.com/h1233_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01234,"Kramer, Sanders and Garcia",2210 Laura Lodge,Michaelfort,MI,27532,USA,-34.447471,-78.165772,2,233.67,False,True,True,False,True,25,3.8,https://example.com/h1234_1.jpg,https://example.com/h1234_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01235,"Randall, Ross and Reid",8834 Nichole Squares,New Yesenia,NY,13367,USA,-60.893761,18.067297,4,167.26,True,False,False,False,False,260,4.8,https://example.com/h1235_1.jpg,https://example.com/h1235_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01236,"Clements, Frederick and Evans",538 Nathan Bridge,East Jimmytown,HI,48469,USA,-65.4552215,130.249104,2,98.53,False,False,True,True,True,55,4.5,https://example.com/h1236_1.jpg,https://example.com/h1236_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01237,Martinez-Jackson,705 Romero Skyway Suite 485,Allenmouth,KS,14807,USA,22.8475055,-48.990338,3,275.09,False,False,True,False,False,56,3.8,https://example.com/h1237_1.jpg,https://example.com/h1237_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01238,Jones-Johnson,7200 Quinn Drive,West Rebecca,IN,55696,USA,33.3638145,168.994062,5,206.53,False,True,False,False,True,131,2.0,https://example.com/h1238_1.jpg,https://example.com/h1238_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01239,"Farrell, Marshall and Torres",3134 Stephanie Parkway,Patriciaville,VT,35818,USA,84.59272,113.287262,5,175.68,False,True,False,False,False,70,4.9,https://example.com/h1239_1.jpg,https://example.com/h1239_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01240,Hansen Group,7045 Berry Trace,Port Susanville,KS,96642,USA,29.8316205,-125.428436,5,340.36,False,False,True,False,False,151,2.0,https://example.com/h1240_1.jpg,https://example.com/h1240_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01241,Hernandez Group,540 Kristen Lock,Anthonyton,CT,05095,USA,-36.3739685,111.989049,2,208.49,True,False,False,True,True,260,4.2,https://example.com/h1241_1.jpg,https://example.com/h1241_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01242,"Boyd, Frederick and Francis",77640 Susan Port Suite 309,East Joland,CO,61710,USA,75.327234,173.928034,4,302.72,True,True,False,True,True,294,4.7,https://example.com/h1242_1.jpg,https://example.com/h1242_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01243,"Norton, Martin and Hoffman",99234 Elizabeth Turnpike,Michaelhaven,TX,06531,USA,-54.2097425,-114.891129,5,94.44,False,True,False,False,False,225,3.1,https://example.com/h1243_1.jpg,https://example.com/h1243_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01244,"Hodges, Moore and Wallace",79509 Lane Locks,East Mike,SD,67054,USA,-3.264754,-7.807334,4,374.03,True,True,True,True,True,66,4.3,https://example.com/h1244_1.jpg,https://example.com/h1244_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01245,"Garrett, Alvarado and Simon",1192 Rachel Parkways Apt. 949,Lake Sydneyborough,SD,93872,USA,-54.9178535,166.505401,1,392.88,False,True,True,False,False,219,2.6,https://example.com/h1245_1.jpg,https://example.com/h1245_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01246,"Hansen, Thompson and Rice",211 William Ranch Suite 144,New Janetchester,RI,77341,USA,49.745741,10.293744,4,172.26,True,False,True,False,False,208,2.4,https://example.com/h1246_1.jpg,https://example.com/h1246_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01247,Bryant LLC,5504 Woods Isle Apt. 148,South Jacqueline,DE,69449,USA,29.38781,-25.401734,5,308.78,False,True,False,False,True,183,3.7,https://example.com/h1247_1.jpg,https://example.com/h1247_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01248,Carlson-Roth,86960 Sloan Alley,East Kevinberg,MS,70498,USA,-45.7234205,-155.524329,3,355.18,False,False,False,True,False,132,2.4,https://example.com/h1248_1.jpg,https://example.com/h1248_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01249,"Johnson, White and Harris",47310 Craig Shores Suite 584,Davidmouth,ME,97299,USA,-47.8437505,108.703157,4,388.23,False,True,True,True,True,127,2.3,https://example.com/h1249_1.jpg,https://example.com/h1249_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01250,West PLC,976 Coffey Squares Apt. 872,Angelachester,KS,33735,USA,-52.079411,-98.97387,4,150.57,True,True,False,True,False,230,2.4,https://example.com/h1250_1.jpg,https://example.com/h1250_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01251,Smith Group,31875 Wilson Ridges,Hernandezberg,TN,04295,USA,63.449273,-144.656271,5,229.89,True,False,True,True,False,61,2.2,https://example.com/h1251_1.jpg,https://example.com/h1251_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01252,Oneill Ltd,9226 Angela Mill,West Kevinton,KS,13439,USA,-32.087206,-107.727424,2,294.18,True,True,True,False,True,140,3.7,https://example.com/h1252_1.jpg,https://example.com/h1252_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01253,"Jackson, Underwood and Davis",3068 Thompson Ferry,South Morgan,DC,39283,USA,22.6570255,7.700009,3,292.57,False,False,False,False,False,173,4.5,https://example.com/h1253_1.jpg,https://example.com/h1253_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01254,Tran-Morrison,59277 Thompson Fields Suite 915,South Mike,MN,87911,USA,21.789182,36.350202,1,76.55,False,True,True,True,False,213,4.7,https://example.com/h1254_1.jpg,https://example.com/h1254_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01255,"Robinson, Shelton and Fernandez",34678 Alan Isle,Knapptown,OR,86340,USA,-35.4989635,-75.177173,2,254.69,False,True,False,False,False,292,2.4,https://example.com/h1255_1.jpg,https://example.com/h1255_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01256,Jackson PLC,6081 Kimberly Forge Apt. 838,Port Alexander,LA,44753,USA,74.4312565,105.655589,3,144.37,False,False,True,False,True,297,4.4,https://example.com/h1256_1.jpg,https://example.com/h1256_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01257,"Lewis, Miller and Parker",120 Chen Brook,Port Donald,FL,19149,USA,57.359763,-115.700292,2,179.75,False,True,False,False,True,233,3.5,https://example.com/h1257_1.jpg,https://example.com/h1257_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01258,Roberts-Jackson,79367 Romero Plain,South Christine,SC,04602,USA,-45.627735,177.827551,5,376.79,True,False,True,False,False,181,4.7,https://example.com/h1258_1.jpg,https://example.com/h1258_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01259,"Harris, Thomas and Wilson",7115 Randall Plaza,South Tiffanyburgh,GA,87447,USA,43.103837,-58.293522,1,337.66,False,False,False,True,False,152,2.8,https://example.com/h1259_1.jpg,https://example.com/h1259_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01260,"Gonzalez, Jackson and Gill",468 Hodge Spur,Michaelmouth,SC,62907,USA,32.106471,175.145101,4,370.05,False,True,True,True,True,290,3.5,https://example.com/h1260_1.jpg,https://example.com/h1260_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01261,"Brown, Hays and Wilkins",92688 Robinson Courts Suite 896,Annechester,NH,36856,USA,-30.487533,151.057885,4,254.53,True,True,False,True,False,268,2.2,https://example.com/h1261_1.jpg,https://example.com/h1261_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01262,Hernandez-Schmidt,11919 David Street Apt. 038,North Caseymouth,KS,60409,USA,-53.2985225,64.492808,3,85.74,True,True,False,True,False,268,4.1,https://example.com/h1262_1.jpg,https://example.com/h1262_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01263,Hughes Group,495 Jade Station Suite 553,East Jeffrey,WY,02792,USA,-15.128075,168.593391,1,273.1,False,False,True,False,True,151,3.6,https://example.com/h1263_1.jpg,https://example.com/h1263_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01264,Davis PLC,1137 Elizabeth Greens,Nortonfurt,VA,18924,USA,49.274299,-108.43685,3,171.96,True,True,True,False,True,190,2.8,https://example.com/h1264_1.jpg,https://example.com/h1264_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01265,"Barron, Arias and Wilcox",4425 Wright Crossroad,New Rebecca,CT,89541,USA,54.4204535,118.821553,1,394.71,False,False,True,False,True,199,3.0,https://example.com/h1265_1.jpg,https://example.com/h1265_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01266,White Inc,30193 Andre Courts Suite 921,Port Jamesport,IA,51518,USA,-80.704114,-58.197595,2,287.8,False,False,False,True,False,150,3.0,https://example.com/h1266_1.jpg,https://example.com/h1266_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01267,"Schroeder, Reed and Scott",054 Campos Track,New Ashleyside,MD,09816,USA,-54.7395215,28.405689,5,384.79,True,True,True,False,False,157,3.4,https://example.com/h1267_1.jpg,https://example.com/h1267_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01268,Figueroa-Jones,0311 Jerome Canyon,Christianville,OH,28069,USA,-50.7659335,162.389499,2,136.43,True,False,True,True,True,256,3.4,https://example.com/h1268_1.jpg,https://example.com/h1268_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01269,Riley-Maldonado,129 Frederick Path,Cookhaven,OH,28725,USA,-14.664993,119.37992,3,242.86,False,False,True,False,True,234,3.8,https://example.com/h1269_1.jpg,https://example.com/h1269_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01270,"Meyers, Rodriguez and Hughes",447 Nicholas Manor Suite 058,Lake Jeffrey,AK,01444,USA,75.45458,121.116482,1,392.19,False,False,True,True,True,110,2.8,https://example.com/h1270_1.jpg,https://example.com/h1270_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01271,Chavez-Gonzalez,5078 Sparks Inlet,Ellisfurt,ND,79862,USA,-1.265162,37.056413,5,356.49,False,False,True,True,True,271,4.4,https://example.com/h1271_1.jpg,https://example.com/h1271_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01272,Stone-Hampton,2345 Tracy Curve Suite 012,Zacharyville,FL,27671,USA,-83.6941245,-108.487115,5,246.17,False,False,True,True,True,38,2.4,https://example.com/h1272_1.jpg,https://example.com/h1272_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01273,Henry-Riley,82685 Heather Meadows Suite 015,North Colton,NJ,29716,USA,56.3265365,102.952241,4,220.6,False,True,False,False,False,67,4.2,https://example.com/h1273_1.jpg,https://example.com/h1273_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01274,"Rhodes, Williams and Martinez",66893 Lucas Grove,Bowenhaven,OR,11361,USA,72.7956245,-110.197449,1,231.76,False,False,False,False,True,271,4.8,https://example.com/h1274_1.jpg,https://example.com/h1274_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01275,Zhang-Meza,6475 Haley Road Suite 611,Smithland,MD,85169,USA,89.2621525,-156.438297,4,232.45,False,False,False,False,False,271,3.8,https://example.com/h1275_1.jpg,https://example.com/h1275_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01276,Martin Ltd,0468 Gabrielle Terrace,Jenniferstad,NH,67186,USA,-47.5856825,6.111498,4,149.04,True,False,True,True,True,120,3.4,https://example.com/h1276_1.jpg,https://example.com/h1276_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01277,Allen-Miller,9437 Erickson Union Apt. 598,Pamelaton,TN,10930,USA,10.6585705,85.471406,5,172.41,False,False,True,True,False,37,3.2,https://example.com/h1277_1.jpg,https://example.com/h1277_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01278,Barry Inc,48593 Andrea Expressway Apt. 350,Mendozatown,IN,18457,USA,84.4120835,-28.692081,5,177.77,False,False,True,True,False,61,2.1,https://example.com/h1278_1.jpg,https://example.com/h1278_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01279,"Hill, Jackson and Simmons",65527 Meza Passage,Jaclynborough,VT,15419,USA,-63.45074,-58.986892,3,212.15,True,False,False,False,True,225,3.1,https://example.com/h1279_1.jpg,https://example.com/h1279_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01280,Keller Group,44917 Dalton Stravenue Apt. 437,Lake Pamelaside,NH,46092,USA,-78.332097,-65.238956,4,225.6,False,True,False,False,False,82,3.2,https://example.com/h1280_1.jpg,https://example.com/h1280_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01281,Wilson-Wong,5349 Brown Knoll Apt. 257,New Sonyamouth,ID,05835,USA,-15.820479,-73.903018,4,164.15,True,True,False,False,True,94,2.7,https://example.com/h1281_1.jpg,https://example.com/h1281_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01282,Martinez-Thompson,7588 Henson Vista Suite 096,Ingramchester,MT,54874,USA,84.5181475,62.000224,3,172.46,True,True,True,True,False,70,2.1,https://example.com/h1282_1.jpg,https://example.com/h1282_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01283,"Barajas, Huynh and Baker",99446 James Pine Apt. 143,Lake Catherine,WA,42611,USA,-43.030074,-120.88612,2,93.14,False,False,False,True,True,291,2.6,https://example.com/h1283_1.jpg,https://example.com/h1283_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01284,"Cook, Ingram and Green",4009 Garcia Spring Suite 111,East Robert,AR,52898,USA,-22.123021,125.595305,5,145.49,True,False,False,False,True,23,3.0,https://example.com/h1284_1.jpg,https://example.com/h1284_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01285,"Gonzalez, Miller and Harris",541 Heidi Terrace,Kristaside,ND,14876,USA,87.640232,-143.041499,3,71.99,False,True,True,False,False,256,2.8,https://example.com/h1285_1.jpg,https://example.com/h1285_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01286,Prince PLC,299 Carrie Wells Apt. 490,Snowhaven,MI,79990,USA,-42.5734345,43.651755,4,228.14,False,True,True,False,False,154,2.0,https://example.com/h1286_1.jpg,https://example.com/h1286_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01287,Vargas LLC,343 David Plains Apt. 907,South Gregoryside,NY,42269,USA,51.771923,-109.235278,5,264.42,True,True,False,True,True,185,3.8,https://example.com/h1287_1.jpg,https://example.com/h1287_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01288,"Thomas, Diaz and Scott",0057 Roberts Course,Joanneport,MA,27586,USA,-45.679538,138.488708,2,192.92,False,True,False,True,True,291,3.4,https://example.com/h1288_1.jpg,https://example.com/h1288_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01289,Norris-Horne,2554 Amy Ramp Suite 876,Moniqueshire,TX,41606,USA,-25.585543,-159.966397,1,155.41,False,True,True,False,False,196,2.1,https://example.com/h1289_1.jpg,https://example.com/h1289_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01290,Romero-Shaffer,390 Madden Center,Ramosberg,VT,69387,USA,-37.7948495,-19.233446,2,56.73,True,False,False,True,True,189,4.1,https://example.com/h1290_1.jpg,https://example.com/h1290_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01291,"Mitchell, Pena and Pearson",9599 David Common,Markville,HI,37697,USA,5.5988435,-17.702837,2,353.42,True,True,True,False,False,154,2.2,https://example.com/h1291_1.jpg,https://example.com/h1291_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01292,Lynch LLC,31614 Michelle Manors Apt. 849,North Christopherfort,CA,80548,USA,-11.9940825,12.320006,1,93.09,False,True,False,True,True,285,3.9,https://example.com/h1292_1.jpg,https://example.com/h1292_2.jpg,,,,,,,,,,,,,,,,,,,,,,
hotel,,,,,,,,,,,,,HTL01293,Ramos-Payne,8642 Michelle Center,Blakeville,WV,34107,USA,-28.8215725,157.399005,5,312.26,True,True,False,False,False,205,3.2,https://example.com/h1293_1.jpg,https://example.com/h1293_2.jpg,,,,,,,,,,,,,,,,,,,,,,
